image_path,bbox,landmark,x_norm,y_norm,visibility,class
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",RIGHT_HIP,0.3144422641278656,0.19820034655793503,0.999925971031189,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",LEFT_ELBOW,-0.023002467387613097,-0.6669474874606507,0.8918223977088928,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",RIGHT_ELBOW,0.03144221152729654,0.6901014657583432,0.8942300081253052,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",LEFT_WRIST,0.2664570890590647,-0.7204064622548323,0.8415622115135193,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",RIGHT_WRIST,0.30868009201277363,0.6285574655897052,0.9394289255142212,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",LEFT_KNEE,0.6655243906788295,-0.47382324509725954,0.6201550364494324,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",RIGHT_KNEE,0.7223577746337008,0.015309885417000301,0.870719850063324,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",LEFT_ANKLE,0.9327663665455813,-0.47172465530529384,0.5801329612731934,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_149.jpg,"[1, 341, 635, 586]",RIGHT_ANKLE,1.0564887672985108,-0.20339819764691824,0.8953747749328613,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_SHOULDER,-0.46157560697319516,0.29804867265028767,0.999840259552002,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_SHOULDER,0.6015919659471042,0.2726467427598639,0.9998377561569214,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_HIP,-0.35370472116026364,-0.2769387421818201,0.9999479055404663,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_HIP,0.21368836218635456,-0.2937566732283315,0.999967098236084,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_ELBOW,-0.6759729843935327,0.01751280280647339,0.9410723447799683,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_ELBOW,0.7525417439640819,-0.023551126655823887,0.9277443885803223,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_WRIST,-0.7223776600192765,-0.24420696001186903,0.9449564218521118,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_WRIST,0.6623960260343325,-0.28916341405149737,0.9752548933029175,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_KNEE,-0.4791424781887692,-0.611139838160946,0.8904892206192017,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_KNEE,-0.009424101156864295,-0.6489380156696668,0.9737510085105896,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_ANKLE,-0.4620610701310888,-0.8552640669926248,0.8898367881774902,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_ANKLE,-0.20789364683639508,-0.9718372732722574,0.9780052304267883,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",LEFT_EYE,0.2031879664586181,0.5151640524599019,0.858196496963501,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_150.jpg,"[207, 55, 460, 787]",RIGHT_EYE,0.37541884981476586,0.5050406824134199,0.9363753199577332,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_SHOULDER,0.31623733607872223,0.4672659070565657,0.999884843826294,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_SHOULDER,0.2905769611225,-0.57515182151686,0.9997541308403015,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_HIP,-0.2908584786265539,0.32290604807569484,0.9999639987945557,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_HIP,-0.31595581857466826,-0.21502013361540054,0.9999781847000122,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_ELBOW,-0.007945566669993942,0.6923033553543388,0.981438398361206,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_ELBOW,-0.05466925357656279,-0.7261369035855189,0.9698174595832825,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_WRIST,-0.3105729226767166,0.7370839476488604,0.9634479284286499,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_WRIST,-0.3612455287893774,-0.6715079454818037,0.955927312374115,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_KNEE,-0.7135098768334361,0.4929021208200376,0.8986707329750061,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_KNEE,-0.7835809253308315,-0.0032057397311355956,0.9792030453681946,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_ANKLE,-0.9840190859724408,0.4913262961420515,0.8212389945983887,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_ANKLE,-1.1579616023908315,0.18100934347869382,0.9850067496299744,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",LEFT_EYE,0.5661520000152492,-0.1738589177012617,0.699497640132904,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_151.jpg,"[7, 311, 630, 559]",RIGHT_EYE,0.5466695628282587,-0.32789493829350913,0.8172203302383423,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_SHOULDER,0.6100542133640092,-0.2648003420586021,0.9999661445617676,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_SHOULDER,-0.47227904686305766,-0.29395735867118505,0.9996362924575806,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_HIP,0.21289311592170404,0.2948048354640285,0.9997615218162537,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_HIP,-0.3506682824226556,0.2639528652657586,0.9994447827339172,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_ELBOW,0.7612231018207282,0.02746308680989859,0.9946658611297607,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_ELBOW,-0.7423082258988679,-0.008194089735789703,0.9888206720352173,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_WRIST,0.7042085186423712,0.30236304818860604,0.9956490397453308,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_WRIST,-0.763257304763469,0.25747533632534114,0.9888206124305725,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_KNEE,-0.006097193554972031,0.6863501059541635,0.9910634756088257,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_KNEE,-0.539042145674963,0.6391033825197715,0.9423120617866516,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_ANKLE,-0.24145843984213203,1.0543040753000767,0.9878209233283997,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_ANKLE,-0.46644132841591485,0.9195871641609906,0.9026854634284973,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",LEFT_EYE,0.39866651646423146,-0.515064150914017,0.9976959824562073,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_152.jpg,"[206, 54, 460, 820]",RIGHT_EYE,0.27456504962858547,-0.5138980620741184,0.9983590245246887,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_SHOULDER,0.4718640723915137,-0.2862622534461634,0.9999785423278809,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_SHOULDER,-0.6254410597596806,-0.26518995454985045,0.9999784231185913,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_HIP,0.35606946423119085,0.2667089371193955,0.9999814033508301,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_HIP,-0.2024924768630239,0.2847432708766184,0.9999885559082031,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_ELBOW,0.6909493892770204,-0.012914770466197663,0.9824909567832947,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_ELBOW,-0.7736021897473774,0.028390700628321733,0.9760652184486389,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_WRIST,0.755777226899654,0.2452406607368802,0.9861642718315125,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_WRIST,-0.7087739413597167,0.28720733102031315,0.9905417561531067,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_KNEE,0.4676296414816392,0.6123416835399771,0.936468243598938,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_KNEE,0.0005887455383127874,0.6574288429815092,0.9799368381500244,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_ANKLE,0.4998127368486499,0.827716758692231,0.8822234272956848,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_ANKLE,0.23159875666966406,0.982509875550548,0.9839317798614502,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",LEFT_EYE,-0.2912949465591823,-0.4947342500603427,0.9981136322021484,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_153.jpg,"[176, 53, 428, 828]",RIGHT_EYE,-0.39730126263051263,-0.49300166967666365,0.99919193983078,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_SHOULDER,0.4737511586758181,-0.2821631458846377,0.9999713897705078,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_SHOULDER,-0.6179991222299445,-0.2704154456297582,0.9999711513519287,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_HIP,0.354594983401085,0.2682660820602724,0.9999680519104004,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_HIP,-0.21034701984695858,0.2843125094541235,0.9999818801879883,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_ELBOW,0.71107249461733,-0.0002135561720124111,0.9896831512451172,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_ELBOW,-0.7577900556152996,0.029485200548763236,0.982238233089447,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_WRIST,0.7612466085445467,0.2537130775030336,0.9879994988441467,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_WRIST,-0.6899329495502246,0.29615721475252793,0.9913309812545776,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_KNEE,0.47819953654887226,0.6184544460245822,0.9644390344619751,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_KNEE,-0.00040457977934723737,0.6731372686360779,0.9907467365264893,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_ANKLE,0.49324595722079095,0.8430045752495547,0.8658455014228821,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_ANKLE,0.2532575184496,1.025944951754625,0.9894416332244873,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",LEFT_EYE,-0.2882632692290036,-0.49703376106968494,0.9967029690742493,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_154.jpg,"[176, 52, 428, 813]",RIGHT_EYE,-0.39336215636940475,-0.4935107867403847,0.9984784722328186,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",LEFT_SHOULDER,-0.45116586936338865,-0.32523834093183207,0.9999070167541504,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_SHOULDER,-0.36760146499679824,0.38212157193276447,0.9998103976249695,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",LEFT_HIP,0.408390198256668,-0.24446459894607206,0.9975748658180237,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_HIP,0.4103771361035189,0.18758136794513966,0.9969128370285034,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",LEFT_ELBOW,-0.5014710797338361,-0.8699946981607476,0.9994751811027527,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_ELBOW,0.06654466966981125,0.4221471684607811,0.9916604161262512,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",LEFT_WRIST,-0.5934215980927744,-1.4878564277496529,0.9993498921394348,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_WRIST,0.4514072448792144,0.35939068170444854,0.9937870502471924,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",LEFT_KNEE,1.1001466110500946,-0.18691697574248795,0.7469329833984375,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_KNEE,1.10041222451136,0.14811295732263882,0.724093496799469,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_ANKLE,1.7192393844536702,0.11956582070763382,0.5367569327354431,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",LEFT_EYE,-0.7223100102749449,-0.014367328998810337,0.9997609257698059,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_155.jpg,"[48, 194, 416, 450]",RIGHT_EYE,-0.7258085389839378,0.1523647805800187,0.9999160766601562,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_SHOULDER,-0.3450946560508083,0.4433255701346388,0.9990153312683105,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_SHOULDER,0.43368977455711183,0.34548888152407115,0.9986909031867981,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_HIP,-0.26092016805509805,-0.39031835987883523,0.9989803433418274,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_HIP,0.17232504954879446,-0.3984960917798747,0.9988589286804199,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_ELBOW,-0.9065941579013186,0.5052674493834401,0.9917868971824646,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_ELBOW,0.4338111444622322,-0.06654834325671158,0.9671830534934998,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_WRIST,-1.5494225298101791,0.5737945906449279,0.9810205698013306,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_WRIST,0.3365073951859786,-0.4286017229275459,0.9711877703666687,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_KNEE,-0.19850973749138634,-1.0562377718871958,0.9712262153625488,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_KNEE,0.14607438655815153,-1.053793369906426,0.9422517418861389,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_ANKLE,-0.1450676813862289,-1.6423241828032558,0.9845779538154602,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_ANKLE,0.11206768784988837,-1.6700102187393697,0.9803024530410767,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",LEFT_EYE,0.0034139631250670772,0.6701916175540372,0.8723011016845703,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_156.jpg,"[88, 24, 352, 426]",RIGHT_EYE,0.15023557567131146,0.6698418666692945,0.9662911295890808,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_SHOULDER,0.45395649771234364,0.3248889247633989,0.999879002571106,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_SHOULDER,0.3639571469586034,-0.3923566582964677,0.9996614456176758,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_HIP,-0.4057271184465802,0.24444434735148474,0.9980883002281189,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_HIP,-0.4121865262243668,-0.17697661381841592,0.9973341226577759,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_ELBOW,0.5080770944621316,0.878179508433446,0.999214768409729,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_ELBOW,-0.06918219217032803,-0.41029546621896346,0.984954833984375,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_WRIST,0.5983985442018067,1.4764903254765946,0.9990553259849548,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_WRIST,-0.4573739266948505,-0.3334581057962863,0.9870893359184265,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_KNEE,-1.096745250951192,0.1886642437017686,0.7909053564071655,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_KNEE,-1.08908487206485,-0.13262074517127276,0.7476592063903809,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_ANKLE,-1.6650128861714648,0.16139708493573093,0.5528783798217773,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_ANKLE,-1.650508455129753,-0.12560378177251494,0.6474579572677612,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",LEFT_EYE,0.7279537560224293,-0.0035942793229236797,0.9985332489013672,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_157.jpg,"[1, 170, 367, 429]",RIGHT_EYE,0.7274148377544427,-0.1585286575982548,0.99945467710495,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_SHOULDER,0.43262083347782043,-0.33382261766515026,0.9999821186065674,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_SHOULDER,-0.38567851863963737,-0.4237704217115102,0.9999083280563354,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_HIP,0.21706418947202774,0.3757777557107624,0.999903678894043,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_HIP,-0.2640065043102108,0.38181528366589806,0.9999027252197266,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_ELBOW,0.47852671080796694,0.05710300559433356,0.9890666007995605,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_ELBOW,-0.9870404811897487,-0.5338051512121609,0.9938673377037048,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_WRIST,0.38176528833194434,0.4043430274364956,0.9950671195983887,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_WRIST,-1.6386728568318925,-0.570651223262119,0.9948222637176514,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_KNEE,0.15161132431696975,1.0044322000114063,0.9394197463989258,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_KNEE,-0.20431169628762838,0.9880683050077869,0.9405354261398315,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_ANKLE,0.1234061707084357,1.541018255587749,0.9481444954872131,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_ANKLE,-0.1137534081913691,1.5325161143719772,0.9457722306251526,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",LEFT_EYE,0.15614210529393513,-0.6756322020278008,0.9999786615371704,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_158.jpg,"[87, 155, 352, 601]",RIGHT_EYE,-0.010048812597179171,-0.6656665120381614,0.9999814033508301,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_SHOULDER,0.36079978926404777,-0.425609248008943,0.9999675750732422,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",RIGHT_SHOULDER,-0.41103120799829335,-0.3547009862230638,0.9999585151672363,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_HIP,0.2615466769104076,0.3897175764862932,0.9998892545700073,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",RIGHT_HIP,-0.21131525817616206,0.3905926577457136,0.9998835325241089,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_ELBOW,1.01781900917386,-0.49280749244521693,0.9992757439613342,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",RIGHT_ELBOW,-0.4665701528148484,0.06913029191069052,0.9940351843833923,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_WRIST,1.675909930330795,-0.55560319213352,0.998874843120575,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",RIGHT_WRIST,-0.4006151265463462,0.4291333860816827,0.9935708045959473,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_KNEE,0.18068678341413874,1.0314374373841086,0.9702164530754089,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",RIGHT_KNEE,-0.16419992606078435,1.0356499365296579,0.9681034684181213,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_ANKLE,0.14403993671710397,1.5513363088638987,0.9588528871536255,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",RIGHT_ANKLE,-0.14610236342520116,1.585526934641463,0.9753868579864502,standing
D:\HPE_PP\HPE_PP\project_root\data\dataset\standing\aug_159.jpg,"[75, 156, 318, 570]",LEFT_EYE,-0.02784136541359827,-0.6878160677367322,0.9998905658721924,standing
