image_path,bbox,landmark,x_norm,y_norm,visibility,class
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",RIGHT_HIP,0.38006806836519946,0.2759686509613619,0.9998101592063904,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",LEFT_ELBOW,0.014134403706494634,-0.16184144856878618,0.7255624532699585,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",RIGHT_ELBOW,-0.0031830203872826542,0.5539315087736338,0.7474921345710754,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",LEFT_KNEE,0.735500884684478,0.31861023462739024,0.9686427712440491,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",RIGHT_KNEE,0.6780804950770257,1.1066091166441345,0.8986973166465759,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",LEFT_ANKLE,1.4909212446306366,0.33899657753228224,0.9031281471252441,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",RIGHT_ANKLE,1.3708558296619542,1.162444832421038,0.8826040029525757,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",LEFT_EYE,-0.8285757542758423,-0.06689998423756938,0.8722043037414551,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[3, 477, 1044, 1180]",RIGHT_EYE,-0.8298643316778878,0.021988046821436184,0.9472016096115112,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",LEFT_SHOULDER,0.4793698216535517,0.016246294333683197,0.9994807839393616,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",RIGHT_SHOULDER,0.4412502875512103,0.3216258969169975,0.9983069896697998,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",LEFT_HIP,-0.4573476828205735,-0.2163912061400837,0.9990878105163574,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",RIGHT_HIP,-0.4632724263841886,-0.121480985110597,0.9991828799247742,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",RIGHT_KNEE,-0.83930414328798,-0.7984545848797094,0.9102575778961182,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",RIGHT_ANKLE,-0.9383203508438329,-0.9927833640554583,0.5103895664215088,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",LEFT_EYE,0.7621297535680379,0.14105914380932713,0.9975973963737488,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_136.jpg,"[459, 831, 1045, 1193]",RIGHT_EYE,0.7728979390930478,0.19328242725431405,0.9984390139579773,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_SHOULDER,-0.5095960489555195,0.36322138782601054,0.9999018907546997,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_SHOULDER,0.3718822860350758,0.331279560425233,0.9998977184295654,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_HIP,-0.2035601161108276,-0.3614287506890976,0.9999120235443115,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_HIP,0.34127387903127127,-0.33307219756214596,0.9999338388442993,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_ELBOW,-0.16258046016415997,-0.011237960116244509,0.8925456404685974,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_ELBOW,0.7298094285177908,0.013201393654678989,0.885879397392273,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_WRIST,0.431077579614865,0.0049525719759120285,0.6990699172019958,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_WRIST,0.1543600172742779,0.07482183500739314,0.837064266204834,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_KNEE,0.41588540082820596,-0.6476648287122154,0.9849324822425842,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_KNEE,1.337871848681457,-0.5593352138638289,0.9239547252655029,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_ANKLE,0.465860589042085,-1.3575290744090007,0.9568167924880981,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_ANKLE,1.433131285828558,-1.1606099675073105,0.9483031630516052,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",LEFT_EYE,-0.07523550268341318,0.7014064804013458,0.9998202919960022,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[147, 123, 859, 1657]",RIGHT_EYE,0.14917441294393144,0.6971884537984868,0.9999284744262695,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[427, 364, 859, 908]",LEFT_SHOULDER,0.04570600019727734,-0.5035080358303329,0.9980663657188416,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[427, 364, 859, 908]",RIGHT_SHOULDER,0.0517374622504468,-0.4915547309538729,0.9947695136070251,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[427, 364, 859, 908]",LEFT_HIP,-0.02900425913919702,0.5261982874387487,0.998201847076416,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[427, 364, 859, 908]",RIGHT_HIP,-0.06843920330852712,0.46886447934545705,0.9985213875770569,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[427, 364, 859, 908]",LEFT_EYE,-0.06401957017086571,-0.8544543828074996,0.9053254723548889,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[427, 364, 859, 908]",RIGHT_EYE,-0.06871439894246048,-0.8497709203369093,0.9504597783088684,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",LEFT_SHOULDER,0.05894308289403233,-0.5104610272349626,0.999196469783783,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",RIGHT_SHOULDER,0.06842413213450446,-0.48025020544651487,0.996316134929657,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",LEFT_HIP,-0.006549295881016159,0.47616498402523266,0.9998728036880493,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",RIGHT_HIP,-0.12081791914752063,0.5145462486562448,0.9997844099998474,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",LEFT_KNEE,0.5968953519903876,0.7314983515161517,0.7431721687316895,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",RIGHT_KNEE,-0.27193371653002285,0.8885370580370899,0.9140465259552002,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",LEFT_EYE,0.15539220861297626,-0.8355426617243141,0.9988986253738403,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[187, 127, 879, 919]",RIGHT_EYE,0.14852657181718862,-0.8385804079707612,0.9993446469306946,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_SHOULDER,-0.5130546122683538,0.35329978653882194,0.9998831748962402,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_SHOULDER,0.3718516738095198,0.3313076487227324,0.9998831748962402,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_HIP,-0.20869676568121065,-0.35915789973570944,0.9998832941055298,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_HIP,0.3498997041400447,-0.3254495355258449,0.999916672706604,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_ELBOW,-0.16625807192981476,-0.038757918980596204,0.7694460153579712,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_ELBOW,0.7380623401528157,0.0070669572848652785,0.8331966996192932,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_WRIST,0.4709356352514971,-0.027323024702491393,0.5114733576774597,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_WRIST,0.11974017881822735,0.03926288996660628,0.8012990355491638,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_KNEE,0.4155549275047669,-0.6244482689613976,0.9826948046684265,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_KNEE,1.356902112257001,-0.5812464967413543,0.9119017720222473,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_ANKLE,0.4817650606323712,-1.3819453813912406,0.9510490298271179,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_ANKLE,1.437635589360316,-1.1835690183951244,0.9324229955673218,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",LEFT_EYE,-0.10159003117218736,0.6991703270264028,0.9996622800827026,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_137.jpg,"[149, 183, 838, 1653]",RIGHT_EYE,0.13150417273770607,0.6988078831706579,0.9998713731765747,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",LEFT_SHOULDER,0.42999394001517227,0.40770215956978667,0.9992832541465759,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_SHOULDER,0.3878333987380299,-0.31233578795115213,0.9991181492805481,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",LEFT_HIP,-0.42835976428369416,0.16253066076873207,0.9987616539001465,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_HIP,-0.3894675744695081,-0.25789703238736655,0.9990492463111877,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",LEFT_ELBOW,-0.025954361495386026,0.11381430939857308,0.7308728098869324,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_ELBOW,-0.019336741640328184,-0.5992672187002686,0.6606169939041138,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_WRIST,0.06537494783341216,-0.1636654854350887,0.5445720553398132,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",LEFT_KNEE,-0.7573700499646827,-0.2934652163055551,0.9229368567466736,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_KNEE,-0.6722978890363824,-1.1010479396494801,0.8341438174247742,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",LEFT_ANKLE,-1.555641139068897,-0.40561415656058253,0.8349549770355225,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_ANKLE,-1.383669325679413,-1.14620051582369,0.8117771744728088,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",LEFT_EYE,0.8243960045073073,-0.09757930857113464,0.8839990496635437,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_138.jpg,"[0, 520, 1043, 1212]",RIGHT_EYE,0.810393656920572,-0.18922779735578477,0.9500030875205994,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",LEFT_SHOULDER,0.3693349232557103,-0.3301319057171278,0.9998131394386292,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",RIGHT_SHOULDER,-0.5087504561588138,-0.3543936836291873,0.9995381832122803,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",LEFT_HIP,0.3529657189010053,0.32718925974843843,0.9999701976776123,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",RIGHT_HIP,-0.21355018599790193,0.3573363295978766,0.9999639987945557,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",LEFT_ELBOW,0.6679506770503809,0.0034185730663957126,0.7249199151992798,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",RIGHT_ELBOW,-0.24038445723084845,0.006263322638404951,0.6839492917060852,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",LEFT_KNEE,1.291763354103895,0.5613025259421349,0.9324917197227478,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",RIGHT_KNEE,0.39366080689498434,0.6451796952027553,0.9957531690597534,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",LEFT_ANKLE,1.3240958113648231,1.156338064813205,0.9495231509208679,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",RIGHT_ANKLE,0.4666763805984238,1.3478177012691166,0.9899206161499023,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",LEFT_EYE,0.1610743383104179,-0.698996530435217,0.9990239143371582,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_139.jpg,"[147, 83, 869, 1560]",RIGHT_EYE,-0.04121051155705209,-0.7051331477176033,0.9994513392448425,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_SHOULDER,0.47448657147018747,-0.3652065768805504,0.9999037981033325,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_SHOULDER,-0.39267046806839145,-0.34315253106508947,0.9999284744262695,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_HIP,0.22849897729199603,0.3728605042189819,0.9999115467071533,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_HIP,-0.310315080693792,0.335498603726658,0.9999418258666992,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_ELBOW,0.09728354794076811,0.026035131425148746,0.78509122133255,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_ELBOW,-0.7029357661920548,-0.007661629354916561,0.8934006690979004,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_WRIST,-0.49137918489794097,-0.0004936737533270183,0.5578258633613586,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_WRIST,-0.09440089229800706,-0.04137177430137711,0.9044817686080933,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_KNEE,-0.39914285507128183,0.6549185900538976,0.983128547668457,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_KNEE,-1.3181013519841562,0.5930078432911163,0.913193941116333,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_ANKLE,-0.46765085331612866,1.4202559101837398,0.9620657563209534,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_ANKLE,-1.415547101331696,1.2270828894873473,0.9496775269508362,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",LEFT_EYE,0.07655294318840764,-0.7297236141580873,0.9997714161872864,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_140.jpg,"[161, 77, 901, 1562]",RIGHT_EYE,-0.14770986382872292,-0.7288161635959512,0.9999244213104248,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_SHOULDER,0.47886318341583095,-0.3642520252528652,0.999936580657959,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_SHOULDER,-0.3776779989019543,-0.34554750254649047,0.999909520149231,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_HIP,0.2211570011047196,0.37315965890651226,0.999933123588562,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_HIP,-0.32234218561859623,0.33663986889284336,0.999947190284729,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_ELBOW,0.11146098425297948,0.016477685042051368,0.8425206542015076,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_ELBOW,-0.6932277464697356,-0.01208958401133646,0.8150145411491394,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_WRIST,-0.4818098223055103,0.013406204332388342,0.5994181036949158,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_WRIST,-0.1670156750018141,-0.05718440610708325,0.7755661606788635,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_KNEE,-0.3813941453050952,0.6724043694219574,0.9920169115066528,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_KNEE,-1.3071422476054995,0.6099561300679751,0.9274037480354309,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_ANKLE,-0.44177505586805244,1.4413754835092794,0.9856262803077698,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_ANKLE,-1.389893049646528,1.2401839964344807,0.9626221656799316,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",LEFT_EYE,0.07572468985824955,-0.7277318949549603,0.999923825263977,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_141.jpg,"[164, 88, 901, 1559]",RIGHT_EYE,-0.1454185252812452,-0.7241053371117558,0.9999715089797974,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_SHOULDER,-0.4339164873822975,-0.33990668085678055,0.9999587535858154,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",RIGHT_SHOULDER,-0.3122150590545629,0.4830114192900101,0.9999090433120728,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_HIP,0.39580459491342396,-0.31245112782041745,0.9995635151863098,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",RIGHT_HIP,0.35032695152343646,0.16934638938718788,0.9993694424629211,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_ELBOW,0.022925999716444552,-0.10357247124708517,0.9877607822418213,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",RIGHT_ELBOW,-0.07121932981485651,1.1934708559316125,0.8833096623420715,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_WRIST,-0.21721169972324716,0.6726286337032191,0.9804813265800476,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",RIGHT_WRIST,-0.22052248584333817,1.056997088260859,0.8678492903709412,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_KNEE,0.6963750875589776,0.22146889860986638,0.9971638321876526,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",RIGHT_KNEE,-0.08011755586719084,0.8756070822651447,0.520338237285614,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_ANKLE,1.4113102848017218,0.31725716355205463,0.9712174534797668,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",LEFT_EYE,-0.7397623153060341,0.4062924980836463,0.999862551689148,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_142.jpg,"[43, 280, 597, 618]",RIGHT_EYE,-0.7125808305511534,0.5160174078806434,0.9999322891235352,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_SHOULDER,-0.3952115148168758,0.41064797935259306,0.9998725652694702,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",RIGHT_SHOULDER,0.4819865574330082,0.29955159933892184,0.9997817873954773,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_HIP,-0.30396916885764225,-0.3816646928062001,0.9996249675750732,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",RIGHT_HIP,0.2171941262415098,-0.3285348858853148,0.9995564818382263,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_ELBOW,-0.13801844436425473,-0.018161343948647823,0.9003884196281433,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",RIGHT_ELBOW,1.2441857024311285,0.057117617924616365,0.5552707314491272,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_WRIST,0.709295467133898,0.20030522360598108,0.8649513721466064,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",RIGHT_WRIST,1.1012018880757042,0.21909044580562614,0.6521148681640625,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_KNEE,0.22869579141705873,-0.620151046851933,0.9557115435600281,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_ANKLE,0.3784529560774657,-1.4039692303668052,0.918929934501648,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",LEFT_EYE,0.41202130465609527,0.6906640596343917,0.998291552066803,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_143.jpg,"[129, 38, 469, 705]",RIGHT_EYE,0.5387703638707934,0.6586176712957574,0.9992188215255737,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_144.jpg,"[7, 279, 552, 616]",LEFT_SHOULDER,0.4426379571689373,0.364475246549175,0.999901294708252,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_144.jpg,"[7, 279, 552, 616]",RIGHT_SHOULDER,0.3221562982994651,-0.4192859720729809,0.9998251795768738,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_144.jpg,"[7, 279, 552, 616]",LEFT_HIP,-0.40831237570401224,0.2766068461604413,0.9978367686271667,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_144.jpg,"[7, 279, 552, 616]",RIGHT_HIP,-0.35648187976439016,-0.2217961206366354,0.9973422884941101,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_144.jpg,"[7, 279, 552, 616]",LEFT_ELBOW,-0.029590277026698253,0.12384596632093188,0.9779754877090454,sitting
D:\HPE_PP\HPE_PP\project_root\data\dataset\sitting\aug_144.jpg,"[7, 279, 552, 616]",RIGHT_ELBOW,0.0704105165969914,-1.1112670123451123,0.7839980125427246,sitting
